,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.219623,COF,Capita,Common Stock,NYSE,$165.49,-7.76,-4.48%,down,Market Open
